User_ID,Age_Group,Gender,Show_ID,Title,Genre,Viewing_Duration,Completion_Status,Rating,Device,Number_of_Views,Skip_Scenes,Watchlist,Re-watched,Viewing_Session_Length,Co-viewing,Likes,Shares,Comments,Watch_Time_Of_Day,Region,Month,Day_of_Week,Release_Year,Director,Cast
45,45-54,Female,12,Show_12,Thriller,45,Completed,2.0,Mobile,2,Yes,No,Yes,38,Alone,No,Yes,Late coach good newspaper loss. Life game fine bill human benefit.,Night,South America,August,Tuesday,2023,Elizabeth Crawford,"Julie Daniels, Rebecca James, Jenna Banks, Amanda Franco"
45,45-54,Female,49,Show_49,Thriller,59,Completed,2.0,Tablet,2,No,No,No,32,Alone,Yes,Yes,Put opportunity least know anyone understand plan.,Night,South America,February,Saturday,2001,Bobby Keller,"Scott Martin PhD, Michele West, Linda Andrews"
45,45-54,Female,60,Show_60,Comedy,58,Midway,5.0,TV,2,No,No,,94,With Friends,Yes,Yes,List decision staff must seven. Each develop foot two that sense. His try pull take many move.,Morning,South America,March,Monday,2002,Luke Hartman,"Ricky Carter, Patrick Harvey, Michael Thompson"
45,45-54,Female,14,Show_14,Fantasy,56,Completed,3.0,Tablet,5,Yes,Yes,,89,With Friends,No,Yes,Ask head field. Character to shoulder reduce allow responsibility.,Evening,South America,August,Friday,2004,Miss Kimberly Miller DVM,"Michael Hoffman, Brian Harding, Richard Ball, Shannon Wolf"
45,45-54,Female,55,Show_55,Thriller,52,Midway,2.0,TV,4,No,Yes,,84,With Friends,No,Yes,Conference eat assume drop. Allow training daughter painting similar stuff be general.,Evening,South America,January,Friday,2014,Frank Spencer,"Theresa Anthony DDS, Justin King, Danielle Chavez"
45,45-54,Female,96,Show_96,Fantasy,34,Midway,5.0,TV,5,Yes,Yes,,57,Alone,Yes,Yes,Stop enter democratic only. True risk simply.,Evening,South America,January,Monday,2016,Calvin Patel,"Kimberly Robinson, Stephanie Smith, Courtney Stevenson, Roberta Gilbert, Mr. Jason Moss"
45,45-54,Female,52,Show_52,Drama,56,Completed,4.0,Tablet,2,Yes,No,Yes,55,With Friends,No,Yes,Many suggest point cup public half affect. Sign build human door state white church quite.,Night,South America,January,Friday,2002,Denise Chen,"Kristina Perry DVM, John Wood"
45,45-54,Female,21,Show_21,Sci-Fi,27,Completed,5.0,Tablet,4,No,No,,43,Alone,Yes,No,Pretty value reach same three. Mrs pattern billion including true information back.,Morning,South America,March,Tuesday,2019,Melissa Henry,"Amber Olson, Taylor Khan"
45,45-54,Female,96,Show_96,Fantasy,51,Completed,1.0,Mobile,3,Yes,Yes,,20,Alone,Yes,No,"Read continue yourself red. Contain tree high.
Deal deep hit think ago black. Help fall direction.",Night,South America,April,Sunday,2016,Calvin Patel,"Kimberly Robinson, Stephanie Smith, Courtney Stevenson, Roberta Gilbert, Mr. Jason Moss"
45,45-54,Female,38,Show_38,Sci-Fi,45,Midway,2.0,Tablet,1,Yes,Yes,,35,With Friends,Yes,Yes,,Morning,South America,January,Friday,2020,John Willis,"Nicole Potter, Sarah Morales, Jeffrey Baker"
45,45-54,Female,12,Show_12,Thriller,44,Completed,2.0,TV,4,Yes,No,No,114,Alone,No,No,Central quite whom rate activity. My quickly plan only data may state.,Evening,South America,May,Friday,2023,Elizabeth Crawford,"Julie Daniels, Rebecca James, Jenna Banks, Amanda Franco"
45,45-54,Female,11,Show_11,Fantasy,55,Midway,4.0,Mobile,4,Yes,Yes,,22,With Friends,Yes,No,Fill left building sound. Value a then car ahead after. Many either decade modern trip his general.,Night,South America,February,Monday,2011,Sharon Webb,"Isaac Huffman, Christopher Martinez, Mark Choi, Robert Simmons"
45,45-54,Female,93,Show_93,Fantasy,35,Midway,1.0,TV,5,Yes,No,,104,With Friends,No,Yes,Throughout although audience marriage tend. Executive force lose.,Afternoon,South America,October,Sunday,2014,Kevin Smith,"Ashley Ramos, Gary Thompson, Lucas Pruitt, Jon Jackson, Robert Martinez"
45,45-54,Female,40,Show_40,Comedy,29,Completed,2.0,Tablet,3,Yes,Yes,,46,With Friends,Yes,Yes,Town organization actually.,Night,South America,July,Monday,2004,Christine Nixon,"Kayla Bryant, Ms. Kelly Hernandez"
45,45-54,Female,58,Show_58,Action,40,Midway,5.0,Tablet,5,No,No,,71,With Friends,No,No,Side break according knowledge ok may reach soon.,Morning,South America,February,Monday,2011,Ellen Fox,"Melissa Coffey, Jamie Acevedo, Ms. Tonya Ashley MD, Renee Osborne, Grace Johnson"
45,45-54,Female,71,Show_71,Fantasy,28,Midway,1.0,TV,5,Yes,Yes,Yes,103,Alone,No,Yes,Town write over say. Pm imagine since idea mission first street nature.,Morning,South America,March,Thursday,2001,Erica Benjamin,"Norma Watkins, Kayla Knapp, Brooke Wilson"
45,45-54,Female,19,Show_19,Drama,22,Midway,5.0,TV,4,No,No,,79,Alone,No,No,Any guess book top. Just since just imagine. National successful my change interest.,Night,South America,May,Tuesday,2006,Rhonda Davidson,"Andrew Mills, Deborah Wilson, Katherine Sullivan, Renee Roberts, Tyler Page"
45,45-54,Female,29,Show_29,Fantasy,42,Midway,1.0,TV,3,Yes,Yes,,118,Alone,No,No,That early interview. Citizen need security oil risk media much.,Morning,South America,November,Thursday,2018,Erica Bell,"David Dickerson, Jessica Donaldson"
45,45-54,Female,9,Show_9,Sci-Fi,60,Completed,3.0,Mobile,5,Yes,No,,34,Alone,Yes,Yes,Lose structure method law medical expert light cultural. Black ready act kind interest win.,Afternoon,South America,April,Monday,2006,Gary Montgomery,"Jordan Booker, Miss Judith Hart"
45,45-54,Female,34,Show_34,Drama,47,Midway,1.0,TV,1,Yes,Yes,,78,Alone,Yes,No,,Afternoon,South America,April,Tuesday,2020,Richard Williams,"Martha Taylor, Thomas Jimenez, Erin Rush, Bryan Cain"
45,45-54,Female,73,Show_73,Fantasy,60,Midway,1.0,Mobile,1,Yes,Yes,No,88,With Friends,Yes,Yes,Data with few military over must. City quite total art.,Night,South America,July,Sunday,2018,Jason Diaz,"Charles Anderson, Jose Edwards, Alexander Bass, Heather Jones"
45,45-54,Female,42,Show_42,Drama,34,Midway,3.0,Mobile,1,No,Yes,,76,With Friends,Yes,Yes,On person most material identify able. Subject boy kind fund. Stay may time not who each personal.,Night,South America,January,Monday,2002,Jay Saunders,"Elizabeth Baker, Paul Robertson"
45,45-54,Female,80,Show_80,Sci-Fi,25,Midway,2.0,TV,3,No,Yes,,82,Alone,No,No,Owner exactly always environmental happen animal. Real theory some letter.,Evening,South America,September,Thursday,2004,Mary Garcia,"Crystal Fisher, Krista Mcfarland"
45,45-54,Female,11,Show_11,Fantasy,51,Midway,5.0,TV,2,No,Yes,,78,Alone,No,Yes,Hit travel benefit be eye ground. Should reduce other.,Morning,South America,September,Thursday,2011,Sharon Webb,"Isaac Huffman, Christopher Martinez, Mark Choi, Robert Simmons"
46,55+,Male,91,Show_91,Fantasy,44,Midway,4.0,TV,2,No,Yes,,72,With Friends,No,Yes,"Their prevent wish this social hospital and.
Whether four close partner. Blue bit former shake.",Night,North America,August,Sunday,2007,James Jones,"Corey Brown, Monica Watts, Melissa Burton, Kristine Jones, Laura Vega"
46,55+,Male,11,Show_11,Fantasy,30,Completed,2.0,Mobile,1,Yes,No,Yes,85,With Friends,No,Yes,Lawyer final one goal. Group city respond learn idea wish. Around onto another.,Afternoon,North America,March,Tuesday,2011,Sharon Webb,"Isaac Huffman, Christopher Martinez, Mark Choi, Robert Simmons"
46,55+,Male,41,Show_41,Drama,37,Completed,3.0,TV,3,No,No,Yes,34,Alone,Yes,Yes,Form task size customer million life exist. Movement rock try ability still agree catch mind.,Night,North America,May,Friday,2014,Melissa Mathis,"Charles Fuller, Kayla Peterson, Benjamin Foster, Amy Ross"
46,55+,Male,95,Show_95,Sci-Fi,42,Completed,3.0,Mobile,5,Yes,Yes,,104,With Friends,No,No,Everything his give fill increase between.,Morning,North America,February,Saturday,2016,Sherry Mills,"Christopher Smith, Denise Ryan, Candace Rodriguez"
46,55+,Male,91,Show_91,Fantasy,59,Midway,2.0,Tablet,5,Yes,Yes,,51,Alone,No,No,Sort human walk. Pull camera support half subject game could.,Evening,North America,April,Wednesday,2007,James Jones,"Corey Brown, Monica Watts, Melissa Burton, Kristine Jones, Laura Vega"
46,55+,Male,87,Show_87,Sci-Fi,57,Midway,5.0,Tablet,2,Yes,No,No,88,Alone,No,Yes,At road social newspaper. Cover hit today view week series player find.,Evening,North America,January,Wednesday,2016,Marc Vargas,"Daniel Mccullough, John Wilson, Alicia Williamson"
46,55+,Male,13,Show_13,Fantasy,26,Completed,2.0,TV,2,No,No,,104,With Friends,Yes,No,Gun reach above body community must meeting step. Arrive majority over alone lose measure prove.,Afternoon,North America,January,Monday,2020,George Griffith,"Jeremy Green, Deborah Simmons, Ann Hawkins"
46,55+,Male,91,Show_91,Fantasy,45,Completed,3.0,Tablet,5,No,Yes,,83,Alone,Yes,Yes,"Across fill address.
Institution it certain term radio ten participant. Class agency side.",Morning,North America,January,Tuesday,2007,James Jones,"Corey Brown, Monica Watts, Melissa Burton, Kristine Jones, Laura Vega"
46,55+,Male,21,Show_21,Sci-Fi,23,Completed,1.0,Tablet,4,Yes,Yes,,55,Alone,Yes,No,Agency arrive executive phone improve. Building admit send window fly subject meet.,Evening,North America,August,Sunday,2019,Melissa Henry,"Amber Olson, Taylor Khan"
46,55+,Male,15,Show_15,Action,35,Completed,4.0,Tablet,1,No,No,Yes,119,Alone,No,No,He red report course rest.,Evening,North America,November,Saturday,2007,Thomas Carter,"Courtney Norton, Jason Smith"
46,55+,Male,79,Show_79,Fantasy,23,Midway,1.0,Tablet,3,No,No,No,21,Alone,Yes,No,Plant life home box edge. Lay young fill score ready.,Night,North America,June,Tuesday,2016,Robert Roman,"Antonio Thompson, Michelle Wood, Scott Ortiz, Lori Davis"
46,55+,Male,44,Show_44,Comedy,53,Completed,1.0,TV,4,Yes,No,,80,Alone,No,No,Ask however perhaps up get player agree understand.,Afternoon,North America,August,Monday,2014,Brooke Curtis,"Patricia Murphy, Aaron Duke, Tracy Taylor, Tanya Dyer"
46,55+,Male,54,Show_54,Action,26,Midway,1.0,Tablet,5,Yes,No,Yes,36,Alone,No,Yes,Serious impact scene beyond scene as. Anyone red look vote take a.,Night,North America,August,Sunday,2014,Sean Boyd,"Lori Miller, Jimmy Hodge, Melinda Taylor, Brian Fuller"
46,55+,Male,16,Show_16,Fantasy,54,Completed,4.0,Mobile,2,Yes,No,,91,Alone,Yes,No,Popular charge travel learn former leave Mr yeah. Risk light health together.,Evening,North America,September,Monday,2003,Amber Tran,"Jamie Ramos, Steven James, Kimberly Adams"
46,55+,Male,87,Show_87,Sci-Fi,55,Midway,3.0,Mobile,5,Yes,Yes,Yes,103,With Friends,No,No,Hear determine respond run either.,Afternoon,North America,April,Thursday,2016,Marc Vargas,"Daniel Mccullough, John Wilson, Alicia Williamson"
46,55+,Male,24,Show_24,Sci-Fi,30,Completed,4.0,Tablet,1,No,No,,78,With Friends,No,Yes,Bar music fire control give nature identify.,Morning,North America,July,Sunday,2002,Heather Martinez,"Lori Hubbard, Tiffany Smith, Robert Chan, James Huffman"
46,55+,Male,57,Show_57,Action,42,Completed,4.0,Tablet,1,Yes,No,,31,With Friends,Yes,No,Age general expect suddenly tree that design officer.,Night,North America,May,Sunday,2001,Shelby Clark,"James Flores, Terri Young, Sean Greer, Christian Lambert"
46,55+,Male,19,Show_19,Drama,44,Completed,1.0,Mobile,1,Yes,Yes,,25,With Friends,Yes,Yes,Machine affect risk good. Popular design its boy join during magazine.,Afternoon,North America,December,Saturday,2006,Rhonda Davidson,"Andrew Mills, Deborah Wilson, Katherine Sullivan, Renee Roberts, Tyler Page"
46,55+,Male,89,Show_89,Sci-Fi,27,Completed,,TV,3,No,Yes,Yes,23,Alone,No,No,,Night,North America,October,Sunday,2005,Timothy Sullivan,"Nicholas Huber, Daniel Ryan, Bryan Vaughn, Jennifer Davis"
46,55+,Male,10,Show_10,Comedy,20,Midway,2.0,TV,2,Yes,No,Yes,68,With Friends,No,Yes,Will generation fire hope open structure. Morning window safe anything could.,Evening,North America,July,Saturday,2011,Sarah Fry,"Brian Rosales, Anthony Tucker, Laura Pearson, Angela Mcdonald, Patricia Miller"
46,55+,Male,32,Show_32,Comedy,34,Midway,2.0,Mobile,5,Yes,Yes,,61,Alone,Yes,Yes,Begin either far stay. Pass piece do debate draw. Vote best suddenly.,Night,North America,July,Wednesday,2021,Stephanie Anderson,"David Allen, Lisa Higgins, Susan Walker"
46,55+,Male,99,Show_99,Comedy,29,Midway,5.0,Tablet,4,Yes,No,,51,With Friends,No,No,Event wear way center. Detail opportunity should toward.,Afternoon,North America,September,Sunday,2011,Lauren Bishop,"Patricia Smith, David West, Makayla Francis"
46,55+,Male,10,Show_10,Comedy,48,Midway,3.0,TV,2,Yes,No,,84,Alone,No,Yes,Research quality special. Sound and activity have. Adult environment ball bill walk former.,Evening,North America,March,Thursday,2011,Sarah Fry,"Brian Rosales, Anthony Tucker, Laura Pearson, Angela Mcdonald, Patricia Miller"
46,55+,Male,82,Show_82,Drama,22,Midway,2.0,TV,4,Yes,Yes,,120,With Friends,No,Yes,Become improve laugh front either. Hold wish have place camera.,Evening,North America,July,Sunday,2014,James Lyons,"Ana Clay, Tamara Morgan, Elizabeth Dodson, Daniel Brooks"
46,55+,Male,60,Show_60,Comedy,49,Completed,1.0,Mobile,1,No,Yes,,78,Alone,Yes,Yes,Off candidate upon believe game.,Morning,North America,June,Thursday,2002,Luke Hartman,"Ricky Carter, Patrick Harvey, Michael Thompson"
46,55+,Male,34,Show_34,Drama,50,Completed,4.0,Tablet,1,Yes,Yes,,60,With Friends,Yes,No,Avoid care decision draw probably do. Third consumer word.,Afternoon,North America,August,Wednesday,2020,Richard Williams,"Martha Taylor, Thomas Jimenez, Erin Rush, Bryan Cain"
46,55+,Male,10,Show_10,Comedy,39,Midway,4.0,Tablet,2,No,Yes,Yes,92,Alone,No,Yes,Republican page range fund reveal room model. Cell effect idea impact reduce beyond.,Night,North America,November,Friday,2011,Sarah Fry,"Brian Rosales, Anthony Tucker, Laura Pearson, Angela Mcdonald, Patricia Miller"
46,55+,Male,52,Show_52,Drama,29,Midway,2.0,Tablet,5,No,Yes,No,73,With Friends,No,No,Say hot leg near eight itself. Fund time trial possible special ball.,Morning,North America,August,Saturday,2002,Denise Chen,"Kristina Perry DVM, John Wood"
46,55+,Male,49,Show_49,Thriller,33,Completed,4.0,TV,2,No,Yes,,80,With Friends,Yes,Yes,Enter child thousand argue. Until few allow thing thousand. Keep he majority organization.,Afternoon,North America,April,Friday,2001,Bobby Keller,"Scott Martin PhD, Michele West, Linda Andrews"
46,55+,Male,56,Show_56,Drama,52,Midway,5.0,TV,4,Yes,No,,95,Alone,Yes,No,Stand carry together. Including sing fast middle next. Society four size.,Evening,North America,June,Sunday,2001,Andrew Perry,"Kayla Sampson, Veronica Green, James Simmons, Sydney Contreras, Albert Braun"
46,55+,Male,31,Show_31,Thriller,36,Completed,3.0,TV,5,Yes,No,Yes,93,With Friends,Yes,Yes,Community news discover bed scientist main because.,Night,North America,July,Wednesday,2014,Heather Allen,"Patricia Sims, Brian Preston, Meghan Fischer, Darlene Douglas"
46,55+,Male,100,Show_100,Drama,20,Midway,2.0,Tablet,3,No,No,,114,With Friends,No,Yes,,Evening,North America,June,Wednesday,2011,Jennifer Reed,"Angie Brooks, Valerie Davidson"
46,55+,Male,21,Show_21,Sci-Fi,47,Completed,,Tablet,1,Yes,No,Yes,43,With Friends,Yes,Yes,Before decision owner north hit their. Fill enough traditional participant.,Afternoon,North America,August,Saturday,2019,Melissa Henry,"Amber Olson, Taylor Khan"
47,18-24,Undisclosed,24,Show_24,Sci-Fi,23,Completed,2.0,Tablet,2,No,Yes,Yes,117,Alone,No,Yes,Sit culture firm member. Development leg weight what wind not clear.,Night,North America,July,Friday,2002,Heather Martinez,"Lori Hubbard, Tiffany Smith, Robert Chan, James Huffman"
47,18-24,Undisclosed,16,Show_16,Fantasy,51,Completed,4.0,TV,1,No,Yes,No,34,With Friends,No,Yes,Must family season. Without wrong your use medical travel side. Event on leader hope.,Afternoon,North America,January,Wednesday,2003,Amber Tran,"Jamie Ramos, Steven James, Kimberly Adams"
47,18-24,Undisclosed,23,Show_23,Fantasy,26,Midway,5.0,TV,2,Yes,Yes,,43,With Friends,Yes,No,Wonder wrong admit develop.,Evening,North America,March,Saturday,2020,Jason Dawson,"Madeline Bryan, Stephanie Gomez, Zachary Mann, Martha Russo, Dylan Moore"
47,18-24,Undisclosed,51,Show_51,Drama,37,Midway,1.0,TV,4,Yes,Yes,,79,Alone,Yes,No,,Night,North America,April,Thursday,2016,Brian Ford,"Deborah Dixon, Steven Cole, Jennifer Bentley, Eddie Irwin, Kim Winters"
47,18-24,Undisclosed,100,Show_100,Drama,22,Midway,1.0,TV,3,Yes,Yes,Yes,72,With Friends,Yes,Yes,,Evening,North America,July,Friday,2011,Jennifer Reed,"Angie Brooks, Valerie Davidson"
47,18-24,Undisclosed,29,Show_29,Fantasy,27,Midway,2.0,Tablet,3,No,No,,91,Alone,Yes,No,"Sea any prove paper cut such will.
Various subject inside democratic fall pressure.",Night,North America,June,Wednesday,2018,Erica Bell,"David Dickerson, Jessica Donaldson"
47,18-24,Undisclosed,8,Show_8,Thriller,30,Midway,5.0,Tablet,5,No,Yes,,114,Alone,Yes,Yes,Enjoy design attention. Firm north personal have into itself less.,Afternoon,North America,August,Tuesday,2016,Mrs. Sarah Ramirez,"Catherine Watts, Nicole Horne, Virginia Hill, Amy Zimmerman"
47,18-24,Undisclosed,70,Show_70,Action,25,Completed,5.0,TV,4,Yes,No,,58,With Friends,Yes,No,,Night,North America,December,Thursday,2023,Oscar Ponce,"Tim Montgomery, Trevor Romero, Sally Murphy"
47,18-24,Undisclosed,58,Show_58,Action,45,Midway,2.0,Mobile,2,No,No,,95,With Friends,No,Yes,Guy much culture mission. Finish former really should town. Game each attack rather recently.,Morning,North America,August,Saturday,2011,Ellen Fox,"Melissa Coffey, Jamie Acevedo, Ms. Tonya Ashley MD, Renee Osborne, Grace Johnson"
47,18-24,Undisclosed,1,Show_1,Action,52,Midway,3.0,TV,4,No,No,No,22,Alone,Yes,No,Both staff just. According include civil hair hospital accept.,Morning,North America,October,Sunday,2010,Kevin Strong,"Anthony Morton, Justin Flowers, Brian Garcia, Kenneth Coleman"
47,18-24,Undisclosed,22,Show_22,Comedy,58,Completed,2.0,TV,1,No,No,Yes,99,Alone,No,Yes,Green evidence million open. Talk deep buy. Health news individual behavior bag customer.,Morning,North America,October,Tuesday,2004,David Branch,"Tyler Dean, Alec Sandoval, Kevin Maldonado, Jose Martinez"
47,18-24,Undisclosed,23,Show_23,Fantasy,30,Midway,2.0,TV,2,Yes,Yes,,51,With Friends,Yes,No,,Afternoon,North America,June,Saturday,2020,Jason Dawson,"Madeline Bryan, Stephanie Gomez, Zachary Mann, Martha Russo, Dylan Moore"
47,18-24,Undisclosed,43,Show_43,Comedy,42,Completed,,Tablet,2,No,No,,111,Alone,Yes,Yes,List from within hair customer. Fast resource partner leg peace term spring.,Evening,North America,December,Sunday,2015,Seth Wheeler,"William Dyer, Terri Garcia"
47,18-24,Undisclosed,27,Show_27,Thriller,59,Completed,2.0,TV,2,No,Yes,,40,With Friends,Yes,No,Eight send bill treatment. Sound really others character indicate fight beat. Improve eye hand.,Morning,North America,June,Friday,2015,Matthew Bright,"Justin Ortiz, Mathew Stanley, Stephanie Butler, Charles Thomas, Richard Tanner"
47,18-24,Undisclosed,96,Show_96,Fantasy,54,Completed,1.0,TV,3,No,Yes,Yes,94,Alone,No,Yes,Skill west last few gas red discuss. Including push candidate condition speak.,Night,North America,June,Sunday,2016,Calvin Patel,"Kimberly Robinson, Stephanie Smith, Courtney Stevenson, Roberta Gilbert, Mr. Jason Moss"
47,18-24,Undisclosed,79,Show_79,Fantasy,58,Completed,1.0,TV,2,Yes,No,,45,Alone,No,Yes,Race young almost fact. Wear apply approach shoulder effect popular.,Evening,North America,October,Wednesday,2016,Robert Roman,"Antonio Thompson, Michelle Wood, Scott Ortiz, Lori Davis"
47,18-24,Undisclosed,36,Show_36,Action,30,Completed,1.0,Mobile,2,No,Yes,,77,With Friends,Yes,No,Possible capital political color quickly. Under sit end person pressure indeed. Along yeah class.,Afternoon,North America,July,Thursday,2019,Jesus Schneider,"Steven Snow, Jonathan Flores, Michael Stafford"
